Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2854","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","761","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","758","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","50.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3212","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3228","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","97.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","96.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","944","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","968","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","55.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","55.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2946","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2951","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","85.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","614","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","582","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","42.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2156","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","46.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","172","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","10.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3225","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3219","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","99.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","100.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","752","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","752","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","43.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2466","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2483","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","66.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","66.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","567","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","571","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","28.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","28.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2998","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2977","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","88.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","689","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","702","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","48.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","48.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2243","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2244","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","64.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","331","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","330","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","36.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2768","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2770","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","70.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","384","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","367","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","27.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3313","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3353","Fc","Donnée calculée"
